noun,semantic role,gpt3-davinci_subj_acc,gpt3-davinci_subj_avg_LL_delta,gpt3-davinci_obj_acc,gpt3-davinci_obj_avg_LL_delta,gpt3-babbage_subj_acc,gpt3-babbage_subj_avg_LL_delta,gpt3-babbage_obj_acc,gpt3-babbage_obj_avg_LL_delta,text-davinci-001_subj_acc,text-davinci-001_subj_avg_LL_delta,text-davinci-001_obj_acc,text-davinci-001_obj_avg_LL_delta,bloom-1b1_subj_acc,bloom-1b1_subj_avg_LL_delta,bloom-1b1_obj_acc,bloom-1b1_obj_avg_LL_delta,bloom-3b_subj_acc,bloom-3b_subj_avg_LL_delta,bloom-3b_obj_acc,bloom-3b_obj_avg_LL_delta,gpt2-x_subj_acc,gpt2-x_subj_avg_LL_delta,gpt2-x_obj_acc,gpt2-x_obj_avg_LL_delta,bloom-560m_subj_acc,bloom-560m_subj_avg_LL_delta,bloom-560m_obj_acc,bloom-560m_obj_avg_LL_delta,gpt3-ada_subj_acc,gpt3-ada_subj_avg_LL_delta,gpt3-ada_obj_acc,gpt3-ada_obj_avg_LL_delta,gpt3-curie_subj_acc,gpt3-curie_subj_avg_LL_delta,gpt3-curie_obj_acc,gpt3-curie_obj_avg_LL_delta,text-davinci-003_subj_acc,text-davinci-003_subj_avg_LL_delta,text-davinci-003_obj_acc,text-davinci-003_obj_avg_LL_delta,gpt2-medium_subj_acc,gpt2-medium_subj_avg_LL_delta,gpt2-medium_obj_acc,gpt2-medium_obj_avg_LL_delta,gpt2-xl_subj_acc,gpt2-xl_subj_avg_LL_delta,gpt2-xl_obj_acc,gpt2-xl_obj_avg_LL_delta,bloom-1b7_subj_acc,bloom-1b7_subj_avg_LL_delta,bloom-1b7_obj_acc,bloom-1b7_obj_avg_LL_delta,text-ada-001_subj_acc,text-ada-001_subj_avg_LL_delta,text-ada-001_obj_acc,text-ada-001_obj_avg_LL_delta,gpt2-large_subj_acc,gpt2-large_subj_avg_LL_delta,gpt2-large_obj_acc,gpt2-large_obj_avg_LL_delta,text-curie-001_subj_acc,text-curie-001_subj_avg_LL_delta,text-curie-001_obj_acc,text-curie-001_obj_avg_LL_delta,text-babbage-001_subj_acc,text-babbage-001_subj_avg_LL_delta,text-babbage-001_obj_acc,text-babbage-001_obj_avg_LL_delta,bloom-7b1_subj_acc,bloom-7b1_subj_avg_LL_delta,bloom-7b1_obj_acc,bloom-7b1_obj_avg_LL_delta
flutist,agent,1.0,1.2748011099999998,0.0,0.203125,1.0,0.1157731699999999,0.0,0.203125,1.0,7.2753612668,0.0,0.203125,0.0,-0.5706787109375,0.0,0.203125,1.0,2.172088623046875,0.0,0.203125,0.0,-0.5270729064941405,0.0,0.203125,0.0,-1.250244140625,0.0,0.203125,0.0,-4.88048018,0.0,0.203125,0.0,-0.56315039,0.0,0.203125,1.0,18.0993579063,0.0,0.203125,0.0,-0.7367325127124786,0.0,0.203125,1.0,1.013816863298416,0.0,0.203125,1.0,0.125,0.0,0.203125,0.0,-4.065465257,0.0,0.203125,0.0,-0.1900109946727753,0.0,0.203125,0.0,-0.3401072449999999,0.0,0.203125,1.0,3.3110414500000003,0.0,0.203125,1.0,0.34375,0.0,0.203125
food,patient,0.0,-0.398615355,0.5,0.0625,0.0,-0.60517891,0.5,0.0625,1.0,2.3364006675,0.5,0.0625,1.0,0.679443359375,0.5,0.0625,1.0,2.663909912109375,0.5,0.0625,0.0,-0.8143997490406036,0.5,0.0625,0.0,-1.249755859375,0.5,0.0625,0.0,-2.37944509,0.5,0.0625,0.0,-0.299204825,0.5,0.0625,1.0,13.96674644523,0.5,0.0625,0.0,-0.6370048522949219,0.5,0.0625,1.0,0.909615024924278,0.5,0.0625,1.0,0.531494140625,0.5,0.0625,0.5,-0.20020517,0.5,0.0625,1.0,1.1925859600305555,0.5,0.0625,1.0,0.592114395,0.5,0.0625,1.0,2.10656315,0.5,0.0625,1.0,0.4141845703125,0.5,0.0625
gem,patient,1.0,1.7404646675,0.0,0.589599609375,0.25,-0.1125383824999999,0.0,0.589599609375,1.0,8.47936980845,0.0,0.589599609375,0.5,-0.05078125,0.0,0.589599609375,1.0,2.4651641845703125,0.0,0.589599609375,0.0,-0.6637973934412003,0.0,0.589599609375,0.0,-0.4373779296875,0.0,0.589599609375,0.0,-3.8587323005,0.0,0.589599609375,0.0,-0.0881157099999999,0.0,0.589599609375,1.0,15.71823202838,0.0,0.589599609375,0.0,-1.1639108657836914,0.0,0.589599609375,1.0,0.7471384853124619,0.0,0.589599609375,1.0,0.88275146484375,0.0,0.589599609375,0.0,-2.749952359,0.0,0.589599609375,1.0,1.7382192611694336,0.0,0.589599609375,1.0,0.5557227425,0.0,0.589599609375,1.0,3.99466102375,0.0,0.589599609375,1.0,0.7462158203125,0.0,0.589599609375
glass,patient,1.0,0.3117326274999999,0.25,0.1484375,0.0,-0.6014785975,0.25,0.1484375,1.0,5.47625552315,0.25,0.1484375,1.0,0.69146728515625,0.25,0.1484375,1.0,2.15972900390625,0.25,0.1484375,0.0,-0.345769852399826,0.25,0.1484375,0.0,-0.625,0.25,0.1484375,0.0,-3.28398473175,0.25,0.1484375,0.0,-0.2161741199999999,0.25,0.1484375,1.0,12.330442022025,0.25,0.1484375,0.0,-0.5619630515575409,0.25,0.1484375,1.0,0.355457067489624,0.25,0.1484375,1.0,0.56231689453125,0.25,0.1484375,0.0,-1.66160219125,0.25,0.1484375,1.0,0.8562889099121094,0.25,0.1484375,0.75,0.11080029,0.25,0.1484375,1.0,2.90883830175,0.25,0.1484375,1.0,0.49609375,0.25,0.1484375
hairdresser,agent,1.0,1.239483292857143,0.0,0.22998046875,1.0,0.1775733642857142,0.0,0.22998046875,1.0,7.971991475499999,0.0,0.22998046875,0.0,-0.63623046875,0.0,0.22998046875,1.0,2.194222586495536,0.0,0.22998046875,0.0,-0.4659543548311506,0.0,0.22998046875,0.0,-1.1429617745535714,0.0,0.22998046875,0.0,-3.5694663815714294,0.0,0.22998046875,0.0,-0.5419965285714285,0.0,0.22998046875,1.0,18.94340058101,0.0,0.22998046875,0.0,-0.5758961183684213,0.0,0.22998046875,1.0,0.7370538541248867,0.0,0.22998046875,0.8571428571428571,0.0625,0.0,0.22998046875,0.2857142857142857,-0.630489617142857,0.0,0.22998046875,0.4285714285714285,-0.3211124922548021,0.0,0.22998046875,0.1428571428571428,-0.3808505042857143,0.0,0.22998046875,1.0,2.6944488358571426,0.0,0.22998046875,1.0,0.1964285714285714,0.0,0.22998046875
handle,patient,1.0,1.0355080475000005,0.0,0.27734375,0.0,-0.4061961049999999,0.0,0.27734375,1.0,10.5821734535,0.0,0.27734375,1.0,0.6053466796875,0.0,0.27734375,1.0,2.6950607299804688,0.0,0.27734375,1.0,0.4674320220947266,0.0,0.27734375,0.0,-0.62506103515625,0.0,0.27734375,0.0,-3.06972636775,0.0,0.27734375,1.0,0.1733365224999999,0.0,0.27734375,1.0,17.9932402920325,0.0,0.27734375,0.0,-0.3641719967126845,0.0,0.27734375,1.0,0.6720147132873535,0.0,0.27734375,1.0,0.7186279296875,0.0,0.27734375,0.75,1.966854,0.0,0.27734375,0.5,0.3879208639264107,0.0,0.27734375,0.25,-0.388278,0.0,0.27734375,1.0,5.792000582,0.0,0.27734375,1.0,0.4140625,0.0,0.27734375
hat,patient,0.3333333333333333,-0.0552637399999999,0.0,0.5575358072916666,1.0,0.2569046499999999,0.0,0.5575358072916666,1.0,6.7949585375,0.0,0.5575358072916666,1.0,0.4010416666666667,0.0,0.5575358072916666,1.0,2.88494873046875,0.0,0.5575358072916666,1.0,1.2827886044979095,0.0,0.5575358072916666,0.0,-0.25,0.0,0.5575358072916666,0.0,-3.4218677873333334,0.0,0.5575358072916666,0.6666666666666666,-0.0203355266666666,0.0,0.5575358072916666,1.0,14.111457304799998,0.0,0.5575358072916666,0.0,-0.255157470703125,0.0,0.5575358072916666,1.0,0.9293572207291922,0.0,0.5575358072916666,1.0,0.67724609375,0.0,0.5575358072916666,0.0,-2.215123326666667,0.0,0.5575358072916666,1.0,1.633793825904528,0.0,0.5575358072916666,1.0,1.0924987433333333,0.0,0.5575358072916666,1.0,4.136605295,0.0,0.5575358072916666,1.0,0.578125,0.0,0.5575358072916666
herb,patient,0.3333333333333333,-0.1636051866666666,0.0,0.265625,0.0,-0.3917286899999999,0.0,0.265625,1.0,3.4575872593333337,0.0,0.265625,1.0,0.463623046875,0.0,0.265625,1.0,2.2548624674479165,0.0,0.265625,0.0,-1.0146408279736836,0.0,0.265625,0.0,-0.91650390625,0.0,0.265625,0.0,-4.508377236666667,0.0,0.265625,0.0,-0.18273745,0.0,0.265625,1.0,13.38308585833,0.0,0.265625,0.0,-0.5051116744677225,0.0,0.265625,1.0,0.9137407839298248,0.0,0.265625,1.0,0.34375,0.0,0.265625,0.0,-3.638376881000001,0.0,0.265625,1.0,1.5076077977816265,0.0,0.265625,0.6666666666666666,-0.1783933133333333,0.0,0.265625,1.0,3.492184599666667,0.0,0.265625,1.0,0.421875,0.0,0.265625
hiker,agent,1.0,0.8826627599999999,0.0,0.234375,0.0,-0.1231222499999999,0.0,0.234375,1.0,4.3642524265,0.0,0.234375,0.0,-0.28125,0.0,0.234375,1.0,2.258544921875,0.0,0.234375,0.0,-0.622817873954773,0.0,0.234375,0.0,-2.125152587890625,0.0,0.234375,0.0,-3.878247127,0.0,0.234375,0.0,-0.6659831999999999,0.0,0.234375,1.0,18.2365000136,0.0,0.234375,0.0,-0.6638221442699432,0.0,0.234375,1.0,1.0670475959777832,0.0,0.234375,0.5,-0.03125,0.0,0.234375,0.5,-0.512272815,0.0,0.234375,0.5,-0.0367288589477539,0.0,0.234375,0.0,-0.959054005,0.0,0.234375,1.0,3.0660810620000003,0.0,0.234375,1.0,0.5311279296875,0.0,0.234375
housekeeper,agent,1.0,0.6681146666666665,0.0,0.4947102864583333,0.6666666666666666,-0.0236020666666667,0.0,0.4947102864583333,1.0,5.390069010333334,0.0,0.4947102864583333,0.0,-0.3959147135416667,0.0,0.4947102864583333,1.0,2.203369140625,0.0,0.4947102864583333,0.0,-0.3758926391601562,0.0,0.4947102864583333,0.0,-1.3333740234375,0.0,0.4947102864583333,0.0,-3.452481355333333,0.0,0.4947102864583333,0.0,-0.47634949,0.0,0.4947102864583333,1.0,18.992976188836668,0.0,0.4947102864583333,0.0,-0.4855270385742187,0.0,0.4947102864583333,1.0,0.6703014075756073,0.0,0.4947102864583333,1.0,0.1354166666666666,0.0,0.4947102864583333,0.0,-2.51862701,0.0,0.4947102864583333,1.0,0.3638267517089843,0.0,0.4947102864583333,0.0,-0.2894013866666666,0.0,0.4947102864583333,1.0,2.7719645206666663,0.0,0.4947102864583333,1.0,0.4896647135416667,0.0,0.4947102864583333
ice,patient,1.0,2.075758504857143,0.0,0.1428571428571428,0.0,-0.3266784142857143,0.0,0.1428571428571428,1.0,6.698540162028571,0.0,0.1428571428571428,1.0,0.3950892857142857,0.0,0.1428571428571428,1.0,2.3970947265625,0.0,0.1428571428571428,0.0,-0.566501476934978,0.0,0.1428571428571428,0.0,-0.7502092633928571,0.0,0.1428571428571428,0.0,-3.2337680711428574,0.0,0.1428571428571428,0.0,-0.1613194814285714,0.0,0.1428571428571428,1.0,12.115558828367142,0.0,0.1428571428571428,0.0,-0.732070905821664,0.0,0.1428571428571428,1.0,0.8748144507408143,0.0,0.1428571428571428,1.0,0.5980398995535714,0.0,0.1428571428571428,0.0,-3.860242836671429,0.0,0.1428571428571428,1.0,1.331660828420094,0.0,0.1428571428571428,0.4285714285714285,-0.0503642171428571,0.0,0.1428571428571428,1.0,2.3546591178571425,0.0,0.1428571428571428,1.0,0.4220493861607143,0.0,0.1428571428571428
illustrator,agent,1.0,2.14395961,0.0,0.35931396484375,1.0,0.1395251424999999,0.0,0.35931396484375,1.0,8.131815358275,0.0,0.35931396484375,0.25,-0.09765625,0.0,0.35931396484375,1.0,1.468994140625,0.0,0.35931396484375,1.0,1.3207931965589523,0.0,0.35931396484375,0.0,-0.9375,0.0,0.35931396484375,0.0,-5.0871179597500005,0.0,0.35931396484375,0.0,-0.2573938325,0.0,0.35931396484375,1.0,19.7968867925,0.0,0.35931396484375,0.0,-0.2188272476196288,0.0,0.35931396484375,1.0,1.098661907017231,0.0,0.35931396484375,1.0,0.35162353515625,0.0,0.35931396484375,0.25,-0.4655608999999999,0.0,0.35931396484375,1.0,0.4024298191070556,0.0,0.35931396484375,0.75,-0.156162605,0.0,0.35931396484375,1.0,2.065637625,0.0,0.35931396484375,1.0,0.37506103515625,0.0,0.35931396484375
ingredient,patient,0.0,-0.1329923933333332,0.0,0.2447916666666666,0.0,-0.46320511,0.0,0.2447916666666666,1.0,3.631016353333333,0.0,0.2447916666666666,1.0,0.5780436197916666,0.0,0.2447916666666666,1.0,2.4121297200520835,0.0,0.2447916666666666,1.0,0.5489069620768229,0.0,0.2447916666666666,0.0,-0.25,0.0,0.2447916666666666,0.0,-3.064847513333333,0.0,0.2447916666666666,0.0,-0.2169927266666667,0.0,0.2447916666666666,1.0,13.12255417339,0.0,0.2447916666666666,0.0,-0.2673708597819009,0.0,0.2447916666666666,1.0,0.8890524009863535,0.0,0.2447916666666666,1.0,0.5520833333333334,0.0,0.2447916666666666,0.0,-3.4488358616666672,0.0,0.2447916666666666,1.0,1.812432979544004,0.0,0.2447916666666666,0.6666666666666666,0.3198763366666666,0.0,0.2447916666666666,1.0,2.7238852280000003,0.0,0.2447916666666666,1.0,0.359375,0.0,0.2447916666666666
instrument,patient,1.0,1.0207391,0.0,0.203125,0.0,-0.470972945,0.0,0.203125,1.0,7.475518697,0.0,0.203125,0.5,0.0234375,0.0,0.203125,1.0,1.90557861328125,0.0,0.203125,1.0,0.2360954284667968,0.0,0.203125,0.0,-1.124755859375,0.0,0.203125,0.0,-5.448333298,0.0,0.203125,0.0,-0.2448168299999999,0.0,0.203125,1.0,19.34822635085,0.0,0.203125,0.0,-0.5282096862792969,0.0,0.203125,1.0,0.3812122344970702,0.0,0.203125,1.0,0.547119140625,0.0,0.203125,0.0,-5.6380448819,0.0,0.203125,1.0,0.5423569977283478,0.0,0.203125,1.0,0.3196754249999999,0.0,0.203125,1.0,3.41047557,0.0,0.203125,1.0,0.3515625,0.0,0.203125
item,patient,1.0,0.1610239666666666,0.0,0.3229166666666667,0.0,-0.1318047799999999,0.0,0.3229166666666667,1.0,7.326431737666667,0.0,0.3229166666666667,1.0,1.1407877604166667,0.0,0.3229166666666667,1.0,2.62493896484375,0.0,0.3229166666666667,1.0,1.307979553937912,0.0,0.3229166666666667,0.0,-0.25,0.0,0.3229166666666667,0.0,-3.4817616500000006,0.0,0.3229166666666667,0.0,-0.1608298366666666,0.0,0.3229166666666667,1.0,14.531707935199998,0.0,0.3229166666666667,1.0,0.7020517786343893,0.0,0.3229166666666667,1.0,0.9418941934903464,0.0,0.3229166666666667,1.0,0.6874186197916666,0.0,0.3229166666666667,0.6666666666666666,-0.6034997166666667,0.0,0.3229166666666667,1.0,2.3105154559016228,0.0,0.3229166666666667,1.0,1.1865622766666666,0.0,0.3229166666666667,1.0,5.243374752333334,0.0,0.3229166666666667,1.0,0.505126953125,0.0,0.3229166666666667
jacket,patient,0.0,-0.2516143749999999,0.0,0.703125,0.0,-0.2085008599999999,0.0,0.703125,1.0,5.022355188500001,0.0,0.703125,1.0,0.25,0.0,0.703125,1.0,2.898788452148437,0.0,0.703125,1.0,0.0156593322753906,0.0,0.703125,0.0,-0.625244140625,0.0,0.703125,0.0,-3.1104420395,0.0,0.703125,0.0,-0.4792996,0.0,0.703125,1.0,15.564649467595,0.0,0.703125,0.0,-0.5017814636230468,0.0,0.703125,1.0,0.5644654929637909,0.0,0.703125,1.0,0.4998779296875,0.0,0.703125,0.5,0.6241283870000001,0.0,0.703125,1.0,0.6605872958898545,0.0,0.703125,0.0,-0.49806615,0.0,0.703125,1.0,3.745374211,0.0,0.703125,1.0,0.8515625,0.0,0.703125
janitor,agent,1.0,0.8360358233333334,0.0,0.5677083333333334,1.0,0.39367048,0.0,0.5677083333333334,1.0,7.2860717541,0.0,0.5677083333333334,1.0,0.1666666666666666,0.0,0.5677083333333334,1.0,2.682332356770833,0.0,0.5677083333333334,0.0,-1.2549057602882383,0.0,0.5677083333333334,0.0,-1.0834147135416667,0.0,0.5677083333333334,0.0,-2.0374431266666666,0.0,0.5677083333333334,0.0,-0.7426471766666666,0.0,0.5677083333333334,1.0,18.977206344893336,0.0,0.5677083333333334,0.0,-0.1150461832682291,0.0,0.5677083333333334,1.0,1.30538971722126,0.0,0.5677083333333334,1.0,0.21875,0.0,0.5677083333333334,1.0,1.2070674633333331,0.0,0.5677083333333334,1.0,0.7770338257153829,0.0,0.5677083333333334,0.0,-1.2082182666666668,0.0,0.5677083333333334,1.0,4.5610155416666665,0.0,0.5677083333333334,1.0,0.5052083333333334,0.0,0.5677083333333334
jet,patient,1.0,1.7462365566666669,0.0,0.2604166666666667,1.0,0.1020424733333332,0.0,0.2604166666666667,1.0,8.2868208924,0.0,0.2604166666666667,1.0,1.0314127604166667,0.0,0.2604166666666667,1.0,2.7554728190104165,0.0,0.2604166666666667,0.0,-0.5228601694107055,0.0,0.2604166666666667,0.0,-0.7500813802083334,0.0,0.2604166666666667,0.0,-2.8888402450000004,0.0,0.2604166666666667,0.0,-0.2019094233333333,0.0,0.2604166666666667,1.0,20.2753642077,0.0,0.2604166666666667,0.0,-0.40521240234375,0.0,0.2604166666666667,1.0,1.030461668968201,0.0,0.2604166666666667,1.0,0.822998046875,0.0,0.2604166666666667,1.0,1.09371564,0.0,0.2604166666666667,1.0,0.7176484962304435,0.0,0.2604166666666667,0.6666666666666666,-0.0691508166666667,0.0,0.2604166666666667,1.0,5.834687401833333,0.0,0.2604166666666667,1.0,0.40625,0.0,0.2604166666666667
jeweler,agent,1.0,2.10637244375,0.0,0.68353271484375,1.0,0.2313632825,0.0,0.68353271484375,1.0,9.870590120025,0.0,0.68353271484375,0.0,-0.65216064453125,0.0,0.68353271484375,1.0,2.340118408203125,0.0,0.68353271484375,0.0,-0.5647624582052231,0.0,0.68353271484375,0.0,-0.68768310546875,0.0,0.68353271484375,0.0,-4.0591659315,0.0,0.68353271484375,0.0,-0.5054697749999999,0.0,0.68353271484375,1.0,18.7731841148175,0.0,0.68353271484375,0.0,-0.6132087856531142,0.0,0.68353271484375,1.0,0.8472628593444824,0.0,0.68353271484375,1.0,0.1953125,0.0,0.68353271484375,0.0,-3.057530705,0.0,0.68353271484375,1.0,1.2754366248846054,0.0,0.68353271484375,0.0,-0.4498686225,0.0,0.68353271484375,1.0,3.1925282275,0.0,0.68353271484375,1.0,0.758056640625,0.0,0.68353271484375
jewelry,patient,0.6666666666666666,0.12174007,0.0,0.4532877604166667,0.0,-0.5773753566666666,0.0,0.4532877604166667,1.0,8.302876174833335,0.0,0.4532877604166667,1.0,0.3072916666666667,0.0,0.4532877604166667,1.0,2.937021891276041,0.0,0.4532877604166667,0.0,-0.7864850163459778,0.0,0.4532877604166667,0.0,-0.9165852864583334,0.0,0.4532877604166667,0.0,-3.3919948466666665,0.0,0.4532877604166667,0.0,-0.2417767566666666,0.0,0.4532877604166667,1.0,15.377612914776668,0.0,0.4532877604166667,0.0,-0.6304601033528646,0.0,0.4532877604166667,1.0,0.8576704760392505,0.0,0.4532877604166667,1.0,0.5836588541666666,0.0,0.4532877604166667,1.0,2.7750036196666668,0.0,0.4532877604166667,1.0,1.7615597893794377,0.0,0.4532877604166667,1.0,0.7021878833333334,0.0,0.4532877604166667,1.0,3.020340315333333,0.0,0.4532877604166667,1.0,0.672119140625,0.0,0.4532877604166667
journalist,agent,1.0,1.7904663049999998,0.0,0.7733154296875,0.0,-0.2377100249999999,0.0,0.7733154296875,1.0,8.9331012765,0.0,0.7733154296875,1.0,0.3671875,0.0,0.7733154296875,1.0,2.124420166015625,0.0,0.7733154296875,1.0,0.988872528076172,0.0,0.7733154296875,0.0,-1.0,0.0,0.7733154296875,0.0,-3.280239003,0.0,0.7733154296875,0.0,-0.668312965,0.0,0.7733154296875,1.0,20.40551887655,0.0,0.7733154296875,1.0,0.1137199401855468,0.0,0.7733154296875,1.0,1.1998648345470428,0.0,0.7733154296875,1.0,0.234375,0.0,0.7733154296875,0.0,-1.528536745,0.0,0.7733154296875,1.0,0.4674763679504394,0.0,0.7733154296875,0.5,-0.048106095,0.0,0.7733154296875,1.0,3.412862055,0.0,0.7733154296875,1.0,1.0074462890625,0.0,0.7733154296875
kite,patient,1.0,1.180349,0.0,0.2552083333333333,0.0,-0.2367687966666666,0.0,0.2552083333333333,1.0,5.679340875666667,0.0,0.2552083333333333,1.0,0.9274088541666666,0.0,0.2552083333333333,1.0,2.8278299967447915,0.0,0.2552083333333333,0.3333333333333333,-0.1002095540364583,0.0,0.2552083333333333,0.0,-0.8334147135416666,0.0,0.2552083333333333,0.0,-3.218492787666667,0.0,0.2552083333333333,0.0,-0.3686059033333333,0.0,0.2552083333333333,1.0,16.392899256959996,0.0,0.2552083333333333,0.0,-0.7612101137638092,0.0,0.2552083333333333,1.0,0.8777551551659902,0.0,0.2552083333333333,1.0,0.8540852864583334,0.0,0.2552083333333333,0.0,-2.495452954333333,0.0,0.2552083333333333,1.0,0.8027168413003286,0.0,0.2552083333333333,0.6666666666666666,0.09445871,0.0,0.2552083333333333,1.0,4.143185204999999,0.0,0.2552083333333333,1.0,0.47900390625,0.0,0.2552083333333333
knob,patient,1.0,0.7416257924999999,0.0,0.3359375,0.0,-0.53476643,0.0,0.3359375,1.0,10.224158840125,0.0,0.3359375,1.0,0.7188720703125,0.0,0.3359375,1.0,2.5698013305664062,0.0,0.3359375,0.0,-0.9646778404712676,0.0,0.3359375,0.0,-0.49993896484375,0.0,0.3359375,0.0,-3.094006429,0.0,0.3359375,1.0,0.1482219875,0.0,0.3359375,1.0,19.27853902095,0.0,0.3359375,0.0,-0.2859783172607422,0.0,0.3359375,1.0,0.3723635748028755,0.0,0.3359375,1.0,0.67962646484375,0.0,0.3359375,0.5,0.1572113499999999,0.0,0.3359375,1.0,1.207791082561016,0.0,0.3359375,0.0,-1.2217032525000002,0.0,0.3359375,1.0,4.33030800025,0.0,0.3359375,1.0,0.49615478515625,0.0,0.3359375
lady,agent,0.8,0.0501869919999999,0.2,0.196875,0.0,-0.732376264,0.2,0.196875,0.8,2.9440085832,0.2,0.196875,0.0,-0.65947265625,0.2,0.196875,1.0,2.02186279296875,0.2,0.196875,0.0,-1.7688110172748566,0.2,0.196875,0.0,-1.4500244140625,0.2,0.196875,0.0,-5.5661044118,0.2,0.196875,0.0,-0.669953876,0.2,0.196875,1.0,17.05479598363,0.2,0.196875,0.0,-0.5413253545761109,0.2,0.196875,1.0,0.6691114783287049,0.2,0.196875,1.0,0.1,0.2,0.196875,0.0,-6.834652245759999,0.2,0.196875,0.6,0.0475675463676452,0.2,0.196875,0.2,-0.6151221880000001,0.2,0.196875,0.8,1.05107155,0.2,0.196875,1.0,0.39384765625,0.2,0.196875
lake,patient,0.0,-1.34124943,0.0,0.0234375,0.0,-0.65959554,0.0,0.0234375,1.0,2.470990242,0.0,0.0234375,1.0,0.5543212890625,0.0,0.0234375,1.0,1.6954345703125,0.0,0.0234375,0.0,-1.9754562675952911,0.0,0.0234375,0.0,-0.8751220703125,0.0,0.0234375,0.0,-4.75048893,0.0,0.0234375,0.0,-0.4230757049999999,0.0,0.0234375,1.0,14.1191716457,0.0,0.0234375,0.0,-0.3822822570800781,0.0,0.0234375,1.0,0.0882773399353026,0.0,0.0234375,1.0,0.09375,0.0,0.0234375,0.0,-1.76719464,0.0,0.0234375,1.0,0.7170514464378357,0.0,0.0234375,0.0,-0.27445414,0.0,0.0234375,1.0,2.67415427,0.0,0.0234375,1.0,0.1875,0.0,0.0234375
landscape,patient,0.0,-1.058861835,0.0,0.078125,0.0,-0.754883175,0.0,0.078125,1.0,2.7352248925,0.0,0.078125,1.0,1.2344970703125,0.0,0.078125,1.0,1.687744140625,0.0,0.078125,0.0,-0.1794891357421874,0.0,0.078125,0.0,-0.749755859375,0.0,0.078125,0.0,-3.32943794,0.0,0.078125,0.0,-0.410523335,0.0,0.078125,1.0,13.10045562835,0.0,0.078125,1.0,0.102527618408203,0.0,0.078125,0.0,-0.0387959480285644,0.0,0.078125,1.0,0.4688720703125,0.0,0.078125,1.0,0.536531,0.0,0.078125,1.0,0.9554562866687776,0.0,0.078125,1.0,0.0526953299999999,0.0,0.078125,1.0,2.813774912,0.0,0.078125,1.0,0.0859375,0.0,0.078125
letter,patient,0.5,-0.0057458999999999,0.0,0.0,0.0,-0.3250456249999999,0.0,0.0,1.0,2.779449725,0.0,0.0,1.0,0.593505859375,0.0,0.0,1.0,1.88299560546875,0.0,0.0,0.0,-0.7094993591308594,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-4.3215689555,0.0,0.0,0.0,-0.110218915,0.0,0.0,1.0,12.462357089375,0.0,0.0,1.0,0.1477813720703125,0.0,0.0,1.0,0.7139830738306046,0.0,0.0,1.0,0.8592529296875,0.0,0.0,0.0,-3.5285788375,0.0,0.0,1.0,1.1475166827440262,0.0,0.0,1.0,1.267672465,0.0,0.0,1.0,3.819738104,0.0,0.0,1.0,0.2578125,0.0,0.0
line,patient,0.0,-0.3322949199999999,0.0,0.03125,0.0,-0.81023896,0.0,0.03125,1.0,2.1448060050000004,0.0,0.03125,1.0,0.8907470703125,0.0,0.03125,1.0,1.7574462890625,0.0,0.03125,1.0,0.060821533203125,0.0,0.03125,0.0,-0.749755859375,0.0,0.03125,0.0,-3.59329537,0.0,0.03125,1.0,0.0246142999999998,0.0,0.03125,1.0,11.5692521989,0.0,0.03125,0.0,-0.2012367248535156,0.0,0.03125,1.0,1.2181444019079208,0.0,0.03125,1.0,1.0155029296875,0.0,0.03125,0.0,-5.47611034525,0.0,0.03125,1.0,0.9872250705957414,0.0,0.03125,1.0,1.549862745,0.0,0.03125,1.0,2.6506528475,0.0,0.03125,1.0,0.2578125,0.0,0.03125
lotion,patient,0.0,-0.4055849533333333,0.0,0.4010416666666667,0.0,-0.1735667933333333,0.0,0.4010416666666667,1.0,5.589926210833333,0.0,0.4010416666666667,1.0,0.5834147135416666,0.0,0.4010416666666667,1.0,2.6099141438802085,0.0,0.4010416666666667,1.0,1.4117355247338612,0.0,0.4010416666666667,0.0,-0.416748046875,0.0,0.4010416666666667,0.0,-2.917150476666667,0.0,0.4010416666666667,0.3333333333333333,-0.04444248,0.0,0.4010416666666667,1.0,13.933291722366668,0.0,0.4010416666666667,1.0,0.0702921549479166,0.0,0.4010416666666667,1.0,0.9445200065771738,0.0,0.4010416666666667,1.0,0.5001627604166666,0.0,0.4010416666666667,1.0,1.8865859333333328,0.0,0.4010416666666667,1.0,2.3763631333907447,0.0,0.4010416666666667,1.0,0.7766023366666667,0.0,0.4010416666666667,1.0,2.762516601666667,0.0,0.4010416666666667,1.0,0.421875,0.0,0.4010416666666667
lunchbox,patient,0.5,-0.143405965,0.0,0.2890625,0.0,-0.49196054,0.0,0.2890625,1.0,3.6420784935,0.0,0.2890625,0.0,-0.1015625,0.0,0.2890625,1.0,2.6868133544921875,0.0,0.2890625,1.0,0.2320823669433593,0.0,0.2890625,0.0,-0.875244140625,0.0,0.2890625,0.0,-3.359864964,0.0,0.2890625,0.0,-0.36128045,0.0,0.2890625,1.0,16.20637704455,0.0,0.2890625,0.0,-1.1318435817956924,0.0,0.2890625,1.0,0.2580027580261229,0.0,0.2890625,1.0,0.140625,0.0,0.2890625,0.0,-2.6462124455,0.0,0.2890625,0.5,0.1096834987401963,0.0,0.2890625,0.0,-0.1986568349999999,0.0,0.2890625,1.0,1.85244166,0.0,0.2890625,1.0,0.6094970703125,0.0,0.2890625
