noun,semantic role,gpt3-davinci_acc,gpt3-davinci_avg_LL_delta,gpt3-babbage_acc,gpt3-babbage_avg_LL_delta,text-davinci-001_acc,text-davinci-001_avg_LL_delta,bloom-1b1_acc,bloom-1b1_avg_LL_delta,bloom-3b_acc,bloom-3b_avg_LL_delta,gpt2-x_acc,gpt2-x_avg_LL_delta,bloom-560m_acc,bloom-560m_avg_LL_delta,gpt3-ada_acc,gpt3-ada_avg_LL_delta,gpt3-curie_acc,gpt3-curie_avg_LL_delta,text-davinci-003_acc,text-davinci-003_avg_LL_delta,gpt2-medium_acc,gpt2-medium_avg_LL_delta,gpt2-xl_acc,gpt2-xl_avg_LL_delta,bloom-1b7_acc,bloom-1b7_avg_LL_delta,text-ada-001_acc,text-ada-001_avg_LL_delta,gpt2-large_acc,gpt2-large_avg_LL_delta,text-curie-001_acc,text-curie-001_avg_LL_delta,text-babbage-001_acc,text-babbage-001_avg_LL_delta,bloom-7b1_acc,bloom-7b1_avg_LL_delta
salmon,patient,1.0,-2.064551133333333,1.0,-2.527992766666667,1.0,-2.318925555,1.0,-0.1666666666666666,1.0,-1.7189127604166667,0.0,0.743993471066157,1.0,-1.833740234375,1.0,-6.250985043766666,1.0,-1.3669483766666666,1.0,-17.365680429973334,1.0,-3.845123264938593,1.0,-2.6708221584558487,1.0,-0.8749186197916666,1.0,-7.774797384186667,1.0,-0.172258694966634,1.0,-4.943509584533333,1.0,-3.607512954,0.3333333333333333,0.125
scene,patient,1.0,-1.31313474,1.0,-2.57165131,0.0,3.364849075,0.0,0.40625,1.0,-2.235107421875,0.0,0.2555007934570313,1.0,-0.750244140625,1.0,-2.75198535,1.0,-0.893425,1.0,-8.3127635189,1.0,-0.3771438598632812,1.0,-1.942998006939888,1.0,-0.09375,0.0,1.3924549700000002,0.0,0.27734375,1.0,-2.48510599,1.0,-0.3800257999999999,1.0,-0.015625
screw,patient,1.0,-1.1231117075,1.0,-2.2007855175,0.0,5.300659933675,0.0,0.25390625,1.0,-2.2069549560546875,1.0,-0.5735301971435547,1.0,-0.8748779296875,1.0,-5.173317775,1.0,-0.789835475,1.0,-5.19384879719,1.0,-1.836677562445402,1.0,-2.656986990943551,1.0,-0.5467529296875,0.75,-1.6276695382500002,0.5,0.0525403022766113,1.0,-1.57114133,1.0,-2.1821013595,0.25,0.32421875
scribe,agent,0.0,-0.2133720999999999,0.0,-1.995489045,1.0,8.679487366350001,0.0,-0.0625,0.0,-1.8751220703125,1.0,1.1285324543714523,0.0,-1.25006103515625,0.0,-2.06784242,0.0,-0.8676738799999999,1.0,14.73488385465,0.0,-1.2536315321922302,0.0,-1.5616865158081057,1.0,0.40625,0.5,-0.21976415,1.0,0.994532585144043,0.0,-3.574103287,0.0,-2.688224255,1.0,0.648193359375
script,patient,1.0,-2.04205055,1.0,-1.883035455,0.0,0.4207697,0.0,0.125,1.0,-2.250762939453125,0.0,0.924444243311882,1.0,-0.25,1.0,-3.481901014,1.0,-0.56982709,1.0,-16.914053435,1.0,-1.0033797919750214,1.0,-1.8578720018267632,1.0,-0.109375,1.0,-5.7597519701,0.0,0.7942676544189454,1.0,-1.491462755,1.0,-0.47208461,0.0,0.413818359375
sculptor,agent,1.0,0.8831673085714286,0.0,-1.929572421428572,1.0,10.390310186057144,0.0,-0.3951241629464285,0.0,-1.2522321428571428,1.0,0.4954419561794826,0.0,-1.3571079799107142,0.0,-2.4894480985714287,0.0,-0.8137928871428571,1.0,15.39594934147143,0.0,-1.0872344970703125,0.0,-2.2495983839035034,1.0,0.2991071428571428,0.8571428571428571,0.8603699514285713,1.0,0.5746281359876905,0.0,-2.5047455271428576,0.0,-3.5449866132857144,1.0,0.627197265625
seamster,agent,0.0,-0.8494218462500001,0.0,-2.42324128,1.0,6.1590629418375,0.0,-0.318359375,0.0,-1.693389892578125,1.0,1.2603330593556166,0.0,-1.000030517578125,0.0,-3.5014488112499995,0.0,-0.95818632875,1.0,14.0533880677125,0.0,-1.664798742160201,0.0,-2.265936163254082,1.0,0.203125,0.125,-1.8510239375,1.0,0.8862089850008488,0.0,-4.0608393795,0.0,-4.1933206555625,0.75,0.400421142578125
seamstress,agent,0.75,-0.00023943,0.0,-2.4322039870000003,0.75,5.7922077293,0.0,-0.48822021484375,0.0,-1.238311767578125,1.0,1.4602451398968697,0.0,-1.00018310546875,0.0,-3.854111905,0.0,-0.8070598099999999,1.0,13.2950320424,0.0,-1.1511001661419868,0.0,-2.421724818646908,1.0,0.21875,0.0,-3.5376997065,1.0,0.6805820465087891,0.0,-3.1723352815,0.0,-4.198882622,0.75,0.37896728515625
section,patient,1.0,-1.37354454,1.0,-2.0458461550000004,0.0,5.6688604153,0.0,0.28125,1.0,-2.468994140625,1.0,-0.3848609924316406,1.0,-1.625,1.0,-3.6082647485,1.0,-0.819253955,1.0,-7.019321483865,1.0,-0.51373291015625,1.0,-1.7082219123840332,0.0,0.21875,1.0,-1.9661531235000005,0.0,0.6903900802135468,1.0,-3.0730782210000003,1.0,-1.84198704,0.0,0.4454345703125
shirt,patient,1.0,-2.26943085,1.0,-2.4975469500000003,0.5,-0.34256373,0.5,-0.0078125,1.0,-2.062744140625,0.0,0.4042663276195526,1.0,-1.25,1.0,-3.820172635,1.0,-1.181027415,1.0,-17.98692123435,1.0,-1.2204742729663849,1.0,-2.228011555969715,1.0,-0.4375,1.0,-1.58874598,0.0,0.266329288482666,1.0,-4.2606984385,1.0,-1.7336558775000002,0.0,0.4610595703125
shopkeeper,agent,0.6666666666666666,0.0114041499999999,0.0,-1.9736951066666664,1.0,9.034189862766668,1.0,0.4634602864583333,0.0,-1.6302897135416667,1.0,1.2096939086914062,0.0,-1.25,0.0,-2.106542773333333,0.0,-0.94588653,1.0,15.971670552466668,0.0,-0.2981465657552083,0.0,-2.030193343758583,1.0,0.3020833333333333,0.0,-0.8077748800000001,1.0,1.8027082582314808,0.0,-2.9928532396666667,0.0,-2.8912552753333336,1.0,0.3697916666666667
sideburn,patient,1.0,-1.6442869433333334,1.0,-2.5375474083333334,0.0,5.984259692766666,1.0,-0.375,1.0,-2.0308837890625,1.0,-0.1420262654622395,1.0,-1.4166666666666667,1.0,-4.808567242333333,1.0,-0.8837305400000001,1.0,-11.633581281766666,1.0,-2.0099589228630066,1.0,-2.5404124980171523,1.0,-0.3020833333333333,1.0,-0.4989694433333333,1.0,-0.3569008509318034,1.0,-2.596511555,1.0,-5.256995491,0.0,0.53125
silk,patient,1.0,-1.7229909525,1.0,-2.783669852,0.25,1.53400594425,1.0,-0.20703125,1.0,-2.2227325439453125,0.0,1.0701809003949163,1.0,-1.562255859375,1.0,-5.518061063000001,1.0,-1.142963305,1.0,-17.506674204455,1.0,-3.1409416254609823,1.0,-2.594900328665972,1.0,-0.50018310546875,1.0,-7.325089215175,1.0,-1.12489652633667,1.0,-4.41273137525,1.0,-3.26708268825,0.25,0.13671875
silverware,patient,1.0,-1.3705856133333334,1.0,-2.4254906750000003,0.0,5.037245642799999,0.3333333333333333,0.0572916666666666,1.0,-1.5523681640625,0.0,1.542686477303505,1.0,-1.1666666666666667,1.0,-4.052696866000001,1.0,-0.9130439266666668,1.0,-15.161333851230005,1.0,-2.7923786838849387,1.0,-2.148824979861577,1.0,-0.4584147135416667,1.0,-1.96338046,0.0,0.2626959482828776,1.0,-2.7234667186666663,1.0,-1.9010680366666663,0.0,0.21875
singer,agent,0.0,-0.62236375,0.0,-2.13907815,1.0,6.42047108,0.0,-0.109375,0.0,-1.45263671875,1.0,1.515335112810135,0.0,-1.5001220703125,0.0,-4.3342345,0.0,-0.8163986999999999,1.0,15.9678621481,0.0,-1.4931488633155825,0.0,-1.8696899265050888,1.0,0.34375,0.0,-4.397215047,1.0,0.4109125137329101,0.0,-2.47513203,0.0,-2.0646544,1.0,0.390625
snack,patient,1.0,-2.07143866,1.0,-2.417202498,0.0,2.567109668,0.0,0.0729166666666666,1.0,-1.9527994791666667,0.0,1.1216405034065249,1.0,-1.3332926432291667,1.0,-4.37714995,1.0,-1.3576590533333333,1.0,-17.063121611019998,1.0,-2.4573415567477546,1.0,-2.407703061898549,1.0,-0.5834147135416666,1.0,-4.1788368406666665,0.0,0.5129379034042358,1.0,-3.5547906620000003,1.0,-2.5318555066666666,0.0,0.2760416666666667
soloist,agent,0.0,-0.4334342,0.0,-2.02442372,1.0,6.818903397,1.0,0.21875,0.0,-1.59423828125,1.0,0.6542816162109375,0.0,-1.49951171875,0.0,-2.35206215,0.0,-0.63898853,1.0,15.3773112563,0.0,-0.4347380995750427,0.0,-1.933688282966613,1.0,0.375,0.0,-0.57561676,1.0,0.6918372809886932,0.0,-2.948820043,0.0,-2.70403345,1.0,0.46875
sonata,patient,1.0,-1.02721616,1.0,-2.3222733200000003,0.0,1.62120604,1.0,-0.296875,1.0,-1.9063720703125,0.0,0.5376740097999573,1.0,-1.25,1.0,-4.914901177,1.0,-0.8991887299999999,0.0,2.01027738,1.0,-1.8245238214731216,1.0,-2.354379743337631,1.0,-0.09375,1.0,-0.0405215399999999,1.0,-0.9597931206226348,1.0,-3.934900036,1.0,-1.81501581,0.0,0.265625
song,patient,1.0,-1.43316622,1.0,-2.3702031100000003,0.0,2.59757605,1.0,-0.40625,1.0,-2.078857421875,1.0,-0.1253204345703124,1.0,-1.4998779296875,1.0,-4.581798547,1.0,-0.8666953800000001,0.0,5.4730347914,1.0,-1.4931945204734802,1.0,-1.6581898331642153,1.0,-0.4375,1.0,-7.393975044,0.0,0.3767518997192383,1.0,-2.988719826,1.0,-0.7967842999999999,0.0,0.0625
steak,patient,1.0,-2.313025801428572,1.0,-2.4223373325714284,0.2857142857142857,1.4715083601428571,1.0,-0.4710518973214285,1.0,-1.81005859375,0.0,0.9274281007902964,1.0,-1.6785016741071428,1.0,-5.606264161714286,1.0,-1.0967674071428573,1.0,-18.125572902651427,1.0,-2.1964830798762187,1.0,-2.289235098021371,1.0,-0.5445731026785714,1.0,-3.5781844082857144,0.0,0.4382975399494171,1.0,-3.7776158655,1.0,-2.8110880028571428,0.1428571428571428,0.1875
stone,patient,1.0,-1.029178382857143,1.0,-2.5085535712857143,0.0,3.563995447285714,1.0,-0.2924107142857143,1.0,-2.4238717215401784,0.4285714285714285,0.0531910487583705,1.0,-1.7860281808035714,1.0,-4.202341195,1.0,-1.08909332,0.8571428571428571,-7.555506303632858,1.0,-2.2432436687605724,1.0,-2.478068101618971,1.0,-0.9688197544642856,1.0,-5.830994338885715,0.5714285714285714,-0.0663016183035713,1.0,-3.1961269611428578,1.0,-3.544146377428571,0.0,0.5915876116071429
stubble,patient,1.0,-1.61139807,1.0,-2.421101451666667,0.0,3.658514462666666,0.0,0.1145833333333333,1.0,-2.0265299479166665,0.3333333333333333,0.0234146118164062,1.0,-1.4164225260416667,1.0,-3.794163336,1.0,-1.1583373533333334,1.0,-15.713920329733334,1.0,-2.610824612279733,1.0,-2.4389479209979377,1.0,-0.7708333333333334,1.0,-2.1394738846666668,1.0,-1.3674923827250798,1.0,-2.6258402333333333,1.0,-3.679514487,0.0,0.1822916666666666
student,agent,0.0,-1.2645353175,0.0,-2.24809154125,0.75,2.1487718842500003,1.0,0.2109375,0.0,-1.769561767578125,1.0,1.120305985212326,0.0,-1.75,0.0,-2.1537988250000004,0.0,-0.8036666299999999,1.0,13.9330886453125,0.0,-0.6128082051873207,0.0,-1.4225862063467505,1.0,0.0703125,0.0,-4.516086125,1.0,0.596413366496563,0.0,-3.57602855975,0.0,-3.66992741425,1.0,0.3673095703125
suitcase,patient,1.0,-2.70609773,1.0,-2.46385853,0.5,-0.33586707,0.0,0.0546875,1.0,-1.96905517578125,0.0,0.7945403903722764,1.0,-1.37506103515625,1.0,-5.61705491025,1.0,-1.195158835,1.0,-9.852518763,1.0,-2.32025146484375,1.0,-2.369639441370964,1.0,-0.8909912109375,1.0,-3.1780940085,1.0,-1.743849709630012,1.0,-2.756763275,1.0,-2.268144017,0.0,0.46875
surface,patient,1.0,-2.0376667457142856,1.0,-2.597072060857143,0.1428571428571428,3.7835862762428567,0.0,0.2299107142857142,1.0,-2.2435215541294644,0.8571428571428571,-0.2267875671386718,1.0,-1.78564453125,1.0,-2.8410045471428567,1.0,-1.4299440371428571,1.0,-17.853589155014287,1.0,-1.0911429226398468,1.0,-2.0771709510258267,1.0,-0.6651785714285714,1.0,-3.8432090812428568,1.0,-0.5253940309797015,1.0,-3.452175244142857,1.0,-1.1854341485714286,0.1428571428571428,0.15625
surgeon,agent,0.75,0.116580145,0.0,-2.057242625,1.0,9.36391876035,0.0,-0.6915283203125,0.0,-2.3125457763671875,0.75,0.063608169555664,0.0,-1.250091552734375,0.0,-4.423018625,0.0,-0.87247944,1.0,15.140821416375,0.25,-0.0589179992675781,0.0,-1.7530026398599148,1.0,0.0625,0.25,-0.576147675,1.0,0.7196517065167427,0.0,-2.783516144,0.0,-3.82945540725,0.75,0.1015625
suv,patient,1.0,-1.400458155,1.0,-2.004748035,0.0,4.657487014833333,0.0,0.5835774739583334,1.0,-2.02862548828125,0.5,0.3513297885656357,0.8333333333333334,-0.1666666666666666,1.0,-3.3819686576666665,1.0,-1.0603225683333333,0.5,-3.4210211685900007,1.0,-2.797327696035305,1.0,-2.220929160714149,1.0,-0.4374186197916667,0.0,1.6730740216666666,0.5,-0.1061895589033763,1.0,-3.1564803321666672,1.0,-1.486431361666667,0.0,0.5729166666666666
tailor,agent,0.5,-0.4054807425,0.0,-2.093022190000001,1.0,7.046784773758333,0.0,-0.4167073567708333,0.0,-1.7433369954427085,1.0,1.295097346107165,0.0,-1.5833536783854167,0.0,-3.7552293595,0.0,-0.9997180633333336,1.0,13.836443836891666,0.0,-0.4709701637427012,0.0,-1.8908467659105856,0.8333333333333334,0.0520833333333333,0.1666666666666666,-0.842137175,0.5833333333333334,0.0116426944732665,0.0,-3.724412377,0.0,-3.767012836416667,0.8333333333333334,0.4334716796875
tank,patient,1.0,-1.2411425566666667,1.0,-2.0833980866666666,0.0,7.169851951933333,0.0,0.3333333333333333,1.0,-1.7967529296875,0.3333333333333333,0.0283864339192707,1.0,-0.7501627604166666,1.0,-6.146110299666667,1.0,-1.12210529,0.0,7.251015949333333,1.0,-2.110799123843511,1.0,-2.564638140300909,1.0,-0.614501953125,1.0,-3.682828194666667,0.6666666666666666,-0.2255188524723054,1.0,-3.045968316,1.0,-1.6360579166666664,0.0,0.21875
teacher,agent,0.0,-0.1635057799999999,0.0,-2.076767045,1.0,8.1869063999,0.0,-0.234375,0.0,-1.882568359375,0.0,-0.3681259155273438,0.0,-1.249755859375,0.0,-2.45166084,0.0,-0.50739476,1.0,17.01976091283,0.0,-0.617279052734375,0.0,-1.5173802450299263,1.0,0.4998779296875,0.0,-3.7468260619999993,0.5,0.0794906616210937,0.0,-3.0499702610000003,0.0,-3.31655869,1.0,0.468505859375
telemarketer,agent,0.0,-1.3795942500000002,0.0,-1.5082377500000002,1.0,8.736933031466668,1.0,0.9532063802083334,0.0,-1.1455891927083333,1.0,1.1751225888729098,0.0,-0.5830891927083334,0.0,-1.1091091533333333,0.0,-0.64955841,1.0,14.105490568,0.0,-0.1770299275716146,0.0,-1.4949728548526764,1.0,0.4374186197916667,1.0,1.9692353733333332,1.0,1.7203060388565063,0.0,-1.32110264,0.0,-1.86282663,1.0,0.4168294270833333
tent,patient,1.0,-2.5265633750000003,1.0,-2.710645475,0.5,0.56366391,0.0,0.03125,1.0,-2.18023681640625,0.0,0.6453208923339845,1.0,-1.625,1.0,-5.3468215400000005,1.0,-1.22434239,1.0,-12.139132565285,1.0,-1.901885971426964,1.0,-2.548960719257593,1.0,-0.7811279296875,1.0,-6.012336610249999,1.0,-1.6490869373083117,1.0,-2.7486017625,1.0,-2.55181249,0.5,-0.0078125
thread,patient,1.0,-1.8273112125,1.0,-2.453150786,0.25,1.255773195,0.0,0.4453125,1.0,-2.090316772460937,0.5,0.0005092620849609,1.0,-2.1246490478515625,1.0,-4.808864194,1.0,-1.0599913749999998,1.0,-13.9860535951025,1.0,-1.099384322762489,1.0,-2.41743016988039,1.0,-0.8983154296875,1.0,-8.54415592245,0.25,0.1944997310638428,1.0,-3.802579406,1.0,-2.569458359,0.25,0.3944091796875
toy,patient,1.0,-2.171153456666667,1.0,-2.544967065,0.0,4.599139373666667,0.0,0.3697916666666667,1.0,-1.7655029296875,0.0,1.187418619791667,1.0,-1.0,1.0,-4.223907287333334,1.0,-1.0511429833333332,1.0,-15.592616702753332,1.0,-2.0723877350489297,1.0,-1.7518643985191975,1.0,-0.4895833333333333,1.0,-3.343010307666667,1.0,-0.271766980489095,1.0,-2.497271142,1.0,-2.1714934953333334,0.0,0.52587890625
tractor,patient,1.0,-0.6551093633333334,1.0,-2.07595826,0.0,5.538259994666667,0.0,0.3385416666666667,1.0,-1.885986328125,0.0,0.3052469889322917,1.0,-0.7500813802083334,1.0,-4.276954136333334,1.0,-0.9445200633333332,0.0,12.587579345453332,1.0,-1.5437215318282445,1.0,-2.120269464949766,1.0,-0.2083333333333333,0.3333333333333333,0.1001593333333333,0.3333333333333333,0.1556084950764974,1.0,-3.625708057,1.0,-1.69687516,0.0,0.593994140625
trader,agent,0.0,-0.3074448533333333,0.0,-1.7472407166666664,1.0,8.337214161,1.0,0.9374186197916666,0.0,-1.6669921875,1.0,1.2342860003312428,0.0,-1.083251953125,0.0,-1.2090561333333334,0.0,-1.1023406999999998,1.0,15.200756529213336,0.0,-0.4462814331054687,0.0,-1.3938287297884624,1.0,0.2916666666666667,0.0,-1.1577663166666667,1.0,1.9048715978860853,0.0,-2.950236182333333,0.0,-2.075249003333333,1.0,0.6563313802083334
traveller,agent,0.0,-1.3703429,0.0,-1.931165855,1.0,2.09337056,1.0,0.4451904296875,0.0,-1.28857421875,1.0,0.7056121677160262,0.0,-1.625,0.0,-2.77982019,0.0,-1.087080855,1.0,13.17037602745,0.0,-1.06584170460701,0.0,-1.8471303060650823,1.0,0.203125,0.0,-2.56952333,0.5,0.1579208374023437,0.0,-2.9194583885,0.0,-3.702081556,1.0,0.398193359375
truck,patient,1.0,-1.32942438,1.0,-2.1874110366666666,0.0,6.6000382197,0.0,0.2708333333333333,1.0,-1.9947509765625,0.6666666666666666,0.0034052530924479,1.0,-0.58349609375,1.0,-4.682516511666667,1.0,-1.4522532933333334,0.0,8.631966767233335,1.0,-1.611724848548571,1.0,-2.3780838499466577,1.0,-0.5519205729166666,0.0,2.050836758333334,0.0,0.7544148862361908,1.0,-3.828361971,1.0,-1.0354013,0.0,0.28125
tub,patient,1.0,-2.071513135,1.0,-2.93000804,0.5,0.0064652299999999,1.0,-0.140625,1.0,-2.39837646484375,0.0,0.4531631171703338,1.0,-1.374755859375,1.0,-4.528677780000001,1.0,-1.631345635,1.0,-14.52568389275,1.0,-1.7091827243566515,1.0,-2.126046646386385,1.0,-0.6875,1.0,-2.449102231,1.0,-0.4115209877490997,1.0,-3.7455805865,1.0,-2.530391889,0.5,0.0625
tuna,patient,1.0,-2.24771687,1.0,-2.8282108466666664,1.0,-2.2781404866666666,1.0,-0.2447916666666666,1.0,-1.4636637369791667,0.0,0.7907275855541229,1.0,-1.7500813802083333,1.0,-5.732698104333333,1.0,-1.47687018,1.0,-16.39953602851,1.0,-4.2912698574364185,1.0,-2.690746250251929,1.0,-0.854248046875,1.0,-4.8942607301,1.0,-0.344056765238444,1.0,-4.465825469333333,1.0,-3.689709749666666,0.3333333333333333,0.1875
turkey,patient,1.0,-1.351442825,1.0,-2.5648737435,0.0,3.1287163065,0.5,-0.00390625,1.0,-1.4415283203125,0.0,0.2819423675537109,1.0,-1.6878662109375,1.0,-5.983606579825,1.0,-0.8967233425,1.0,-14.9773621484025,1.0,-2.324569769203663,1.0,-2.2295634541660547,1.0,-0.2578125,1.0,-7.4654240685575,0.5,0.0257315635681152,1.0,-3.69651165525,1.0,-4.730799028,0.0,0.328125
upholsterer,agent,0.5,-0.32909231,0.0,-2.1628035575,1.0,6.4773518478500005,0.0,-0.09375,0.0,-1.06231689453125,1.0,0.9524994120001794,0.0,-1.1873779296875,0.0,-3.2988799,0.0,-1.1442961175000002,1.0,12.792527025799998,0.0,-0.5695113986730576,0.0,-1.6810433752834797,1.0,0.34375,1.0,4.575654975000001,1.0,0.8106977641582489,0.0,-4.043741021500001,0.0,-3.9450627515,0.75,0.23046875
valve,patient,1.0,-1.1313676849999998,1.0,-2.5217513125,0.0,4.8350887225,0.0,0.19921875,1.0,-2.214569091796875,1.0,-0.0727825164794921,1.0,-0.62506103515625,1.0,-5.030403492,1.0,-0.7323126950000001,1.0,-5.19433410975,1.0,-1.2078476026654243,1.0,-2.203981162980199,1.0,-1.11712646484375,0.5,1.3855716450000002,1.0,-0.5785703659057617,1.0,-2.3445131325,1.0,-1.444991985,0.0,0.38671875
van,patient,1.0,-1.6241237933333337,1.0,-2.260655735333333,0.0,4.118096446,0.0,0.52587890625,1.0,-2.1043497721354165,1.0,-0.6221237381299337,0.0,0.416748046875,1.0,-3.926776084,1.0,-0.8818480666666667,0.0,9.611839346466668,1.0,-2.009918183088302,1.0,-2.295847229659558,1.0,-0.3645833333333333,0.0,2.191950368666667,0.3333333333333333,0.202826162179311,1.0,-3.617596186,1.0,-2.063795708666667,0.0,0.265625
vegetable,patient,1.0,-2.474425592,1.0,-2.614420491333333,1.0,-2.517729097666667,0.3333333333333333,0.015625,1.0,-2.0108642578125,0.0,0.6269658406575521,1.0,-1.499755859375,1.0,-6.213072313333334,1.0,-1.27681729,1.0,-17.64404653557,1.0,-2.56589762121439,1.0,-2.590346321463585,1.0,-1.0209147135416667,1.0,-6.324844538433333,1.0,-0.7641900281111399,1.0,-5.368264047500001,1.0,-3.1585014066666663,0.3333333333333333,0.1041666666666666
vehicle,patient,1.0,-1.00024216,1.0,-1.9638658,0.0,4.732695712433333,0.0,0.328125,1.0,-2.062255859375,1.0,-0.3472315669059753,0.6666666666666666,-0.0833333333333333,1.0,-3.418497196666667,1.0,-1.1504194833333334,0.0,11.159519630733334,1.0,-1.68263754248619,1.0,-2.2340669706463814,1.0,-0.7392578125,0.0,3.36267616,0.3333333333333333,0.0313790639241536,1.0,-3.367811216333333,1.0,-0.51311814,0.0,0.3489583333333333
verse,patient,1.0,-1.959930855,1.0,-2.4763822325,1.0,-2.8200477015,1.0,-0.078125,1.0,-3.250106811523437,1.0,-0.8096084594726564,1.0,-0.874755859375,1.0,-4.76743495,1.0,-1.036330245,1.0,-16.678387116625,1.0,-0.5829315185546874,1.0,-2.339697383344173,1.0,-0.234375,1.0,-5.767077195000001,0.0,0.099151611328125,1.0,-2.6768350620000003,1.0,-0.93342926,0.0,0.1328125
view,patient,1.0,-2.856066755,1.0,-2.498732438,0.0,0.33463394,0.0,0.4375,1.0,-2.827850341796875,1.0,-0.1329612731933593,1.0,-0.75048828125,1.0,-3.820353877,1.0,-1.02795313,1.0,-17.248483463250004,0.0,0.0395660400390624,1.0,-2.395604588091373,1.0,-0.0625,1.0,-4.8267395405,0.0,0.2008819580078124,1.0,-1.33747568,1.0,-1.5797153,0.0,0.09375
violin,patient,1.0,-1.01544569,1.0,-2.394730385,0.0,4.8810376918,1.0,-0.5859375,1.0,-1.75848388671875,0.0,0.8272209614515305,1.0,-1.624755859375,1.0,-6.93214253775,1.0,-0.50715825,0.5,0.46223257,1.0,-3.652778694406152,1.0,-2.3033881783485413,1.0,-0.59375,1.0,-8.43497913165,1.0,-0.6934704631567001,1.0,-2.83701184,1.0,-2.636261848,0.0,0.46875
violinist,agent,0.0,-0.4831074649999999,0.0,-1.922568355,1.0,7.941484691599999,0.0,-0.546875,0.0,-0.992431640625,1.0,0.5794334262609481,0.0,-1.50006103515625,0.0,-5.976855285,0.0,-0.4307146049999999,1.0,14.80532541123,0.0,-2.019058272242546,0.0,-1.9957737103104591,1.0,0.3125,0.0,-4.5340350455,0.0,-0.2378129959106444,0.0,-2.585391275,0.0,-3.505313784,1.0,0.586181640625
waiter,agent,0.3333333333333333,-0.3959072533333334,0.0,-2.1666599866666667,1.0,8.788057135,0.0,-0.5259602864583334,0.0,-1.5834554036458333,1.0,1.855153411626816,0.0,-1.0829264322916667,0.0,-3.499359473333333,0.0,-1.039405073333333,1.0,14.041590361196668,0.0,-0.7469736933708191,0.0,-1.9741436392068863,0.6666666666666666,0.03125,1.0,1.0768578533333335,1.0,1.043561319510142,0.0,-2.059858236666667,0.0,-3.131854838,1.0,0.1614583333333333
waitress,agent,0.3333333333333333,-0.4324845133333333,0.0,-2.556016325333333,1.0,8.312761899466667,0.0,-0.702880859375,0.0,-1.333251953125,1.0,1.480756123860677,0.0,-0.9998372395833334,0.0,-4.927533753333333,0.0,-0.9624475066666668,1.0,14.272352794600002,0.0,-0.8241984049479166,0.0,-2.1465381061037383,0.6666666666666666,0.0729166666666666,0.0,-4.3254847886666665,1.0,1.0217450360457103,0.0,-1.7888442166666667,0.0,-3.912553924,0.6666666666666666,0.1041666666666666
wall,patient,1.0,-2.5092747525000005,1.0,-2.4598374400000003,0.25,1.864096808,0.75,-0.10546875,1.0,-2.519378662109375,0.5,0.0271015167236328,1.0,-2.0625152587890625,1.0,-4.471310126,1.0,-0.8769445524999999,1.0,-15.643888506335,1.0,-1.365438461303711,1.0,-2.446605708450079,1.0,-0.99212646484375,1.0,-8.05888428453,1.0,-0.1411311626434325,1.0,-2.94740703275,1.0,-2.5823840225000003,0.25,0.171875
window,patient,1.0,-1.28391151,1.0,-2.323860138333333,0.0,5.578824589166666,0.0,0.3072916666666667,1.0,-1.8072509765625,0.0,1.1285705467065177,1.0,-0.9165852864583334,1.0,-3.379054942,1.0,-0.89584476,1.0,-16.283731805133332,1.0,-0.888707439104716,1.0,-1.9602617025375368,1.0,-0.4166666666666667,1.0,-1.2933594466666667,0.3333333333333333,0.1127214431762695,1.0,-2.382497838666666,1.0,-1.2084651966666666,0.0,0.35400390625
windshield,patient,1.0,-1.377802596,1.0,-2.38488567,0.0,4.6858163818,0.2,0.209375,1.0,-1.531494140625,0.0,0.8433502018451691,1.0,-1.05029296875,1.0,-3.1945138068000003,1.0,-1.10543478,1.0,-17.198449617131995,1.0,-2.834902939200401,1.0,-2.3427303433418274,1.0,-0.2625,0.8,-1.3513808260000002,0.0,0.6556688368320465,1.0,-2.875191718,1.0,-1.1309299200000005,0.0,0.484521484375
woman,agent,0.0,-0.904213148,0.0,-2.627901595,0.8,3.4580114812800007,0.0,-0.16875,0.0,-1.593603515625,0.0,-1.126564049720764,0.0,-1.6498779296875,0.0,-6.0036749772,0.0,-1.0807616860000002,1.0,13.494830293400003,0.0,-1.171405017375946,0.0,-2.6171086937189103,0.0,-0.19375,0.0,-6.2590481686,0.0,-0.4592931687831879,0.0,-3.6162737042,0.0,-5.3582097740000005,0.8,0.065625
wood,patient,1.0,-1.7760058136363637,1.0,-2.4230263510909094,0.0909090909090909,2.483506798363636,0.6363636363636364,-0.2272283380681818,1.0,-1.9929365678267048,0.0909090909090909,0.2734017859805714,1.0,-2.0225830078125,1.0,-4.454431251454546,1.0,-0.9970793390909092,1.0,-16.069317821065454,1.0,-2.357570990920067,1.0,-2.421515758741985,1.0,-0.9120427911931818,1.0,-5.3773612308272725,1.0,-0.4790378023277629,1.0,-3.5886859538181826,1.0,-3.6275434038181817,0.0909090909090909,0.2428977272727272
wool,patient,1.0,-2.9490939048,1.0,-3.0203579306000004,0.6,-0.443553902,0.0,0.16875,1.0,-1.971435546875,0.0,0.8786529481410981,1.0,-1.8001953125,1.0,-5.9187639908,1.0,-0.8500251760000002,1.0,-15.841530548546,1.0,-3.268283048272133,1.0,-2.598866309225559,1.0,-0.724853515625,1.0,-7.876144705092,1.0,-1.0435569524765014,1.0,-4.5594116622000005,1.0,-3.8276963358,0.2,0.415625
