noun,semantic role,gpt3-davinci_acc,gpt3-davinci_avg_LL_delta,gpt3-babbage_acc,gpt3-babbage_avg_LL_delta,text-davinci-001_acc,text-davinci-001_avg_LL_delta,bloom-1b1_acc,bloom-1b1_avg_LL_delta,bloom-3b_acc,bloom-3b_avg_LL_delta,gpt2-x_acc,gpt2-x_avg_LL_delta,bloom-560m_acc,bloom-560m_avg_LL_delta,gpt3-ada_acc,gpt3-ada_avg_LL_delta,gpt3-curie_acc,gpt3-curie_avg_LL_delta,text-davinci-003_acc,text-davinci-003_avg_LL_delta,gpt2-medium_acc,gpt2-medium_avg_LL_delta,gpt2-xl_acc,gpt2-xl_avg_LL_delta,bloom-1b7_acc,bloom-1b7_avg_LL_delta,text-ada-001_acc,text-ada-001_avg_LL_delta,gpt2-large_acc,gpt2-large_avg_LL_delta,text-curie-001_acc,text-curie-001_avg_LL_delta,text-babbage-001_acc,text-babbage-001_avg_LL_delta,bloom-7b1_acc,bloom-7b1_avg_LL_delta
scene,patient,1.0,-0.23208245,1.0,-1.5818558,0.0,5.600005511,0.0,0.95263671875,0.0,2.4215087890625,1.0,-0.2570305466651916,1.0,-0.749755859375,1.0,-2.48106574,1.0,-0.5006904400000001,1.0,-11.3368197427,0.0,1.1722945868968964,0.0,0.8906650841236117,0.0,1.8748779296875,0.0,1.4146653,0.0,1.7249069660902023,1.0,-0.7859116799999999,0.0,5.389344233,0.0,0.43701171875
screw,patient,0.5,0.053475225,1.0,-1.18414066,0.0,5.864113752874999,0.0,0.33203125,0.0,1.519561767578125,0.75,-0.0278453826904296,1.0,-0.68768310546875,1.0,-3.05651219575,1.0,-0.2131459749999999,0.25,1.6915138695,1.0,-0.4127235412597656,1.0,-0.2574820518493652,0.0,0.75775146484375,0.75,-0.8673910825,0.0,1.5010874085128307,0.75,-0.5321885000000001,0.0,1.91994234375,0.0,0.70697021484375
scribe,agent,1.0,1.36311574,0.0,-0.82488351,1.0,11.53147340035,0.5,-0.015625,1.0,1.93780517578125,1.0,2.6573028676211834,0.0,-0.875,0.0,-0.6187752999999999,0.0,-0.3926944099999999,1.0,15.417291974085,1.0,0.517730712890625,1.0,1.288064956665039,1.0,1.422119140625,1.0,2.006021495,1.0,2.9416418597102165,0.0,-0.99521816,1.0,3.347102928,1.0,0.9219970703125
script,patient,0.5,-0.117170585,1.0,-0.95174029,0.0,3.4862549940000003,0.0,0.46875,0.0,1.65631103515625,0.0,1.318561553955078,0.0,0.0,1.0,-1.992229455,1.0,-0.312331185,1.0,-12.59139874891,0.0,0.5266876220703125,0.0,0.7721796035766602,0.0,1.4686279296875,1.0,-1.167928645,0.0,1.796371415257454,0.0,0.1501551749999999,0.0,3.9358521415,0.0,0.53125
sculptor,agent,1.0,2.8676198362857144,0.0,-0.7540962085714286,1.0,11.95887113917143,0.0,-0.430908203125,1.0,2.229631696428572,1.0,2.0387802166598186,0.0,-1.321533203125,0.0,-1.5566204271428572,0.0,-0.4057459228571428,1.0,17.82632897824286,0.5714285714285714,0.0079847063337053,1.0,0.3049879074096679,1.0,1.2230747767857142,0.5714285714285714,0.7874930062857143,1.0,1.8083759163107191,0.0,-0.5207122142857142,1.0,1.5911045828571428,1.0,0.890625
seamster,agent,0.875,1.13153413,0.0,-1.26811714375,1.0,6.661338739387499,0.0,-0.39453125,1.0,1.759735107421875,1.0,1.9853134537115693,0.0,-0.6873779296875,0.0,-1.5283996862499998,0.0,-0.68985341875,1.0,15.4276135898375,0.0,-0.1713027954101562,1.0,0.238767385482788,1.0,1.187591552734375,0.875,1.6894839825,1.0,2.6957602417096496,0.0,-1.510174630875,0.75,0.036509073,1.0,0.77520751953125
seamstress,agent,0.75,1.91430511,0.0,-1.314345875,0.75,6.336339779899999,0.0,-0.52740478515625,1.0,1.8594512939453125,1.0,2.4919624738395214,0.0,-0.62493896484375,0.0,-2.2217139275,0.0,-0.55907972,1.0,14.46044941965,1.0,0.3136863708496094,1.0,0.1047022342681884,1.0,1.03900146484375,0.75,1.668974109,1.0,2.119860937818885,0.0,-0.8557129375,0.0,-0.7308027739999999,1.0,0.82421875
section,patient,0.5,-0.15933958,1.0,-1.15651604,0.0,7.6362208855,0.0,0.8360595703125,0.0,2.211090087890625,1.0,-0.7286224067211151,1.0,-1.125,1.0,-2.3417453220000004,1.0,-0.2306756799999999,1.0,-7.782250304150001,0.0,1.216285690665245,0.0,1.2638530284166336,0.0,2.062713623046875,0.5,0.24546997,0.0,1.6367602422833445,1.0,-0.166232485,0.0,3.9866645125,0.0,0.8983154296875
shirt,patient,1.0,-1.24600238,1.0,-1.273324975,0.5,0.3756099700000002,0.0,0.15625,0.0,2.553985595703125,0.0,0.1404991149902343,1.0,-0.9998779296875,1.0,-1.753792705,1.0,-0.84331131,1.0,-15.7391291256,0.0,0.5921554714441298,0.0,0.5832590758800507,0.0,0.9371337890625,0.5,0.278140025,0.0,1.994976565241814,1.0,-1.091883925,0.0,3.1181980615,0.0,0.9766845703125
shopkeeper,agent,1.0,1.447242403333333,0.0,-0.6556961966666667,1.0,10.386897724233334,1.0,0.4375,1.0,2.0157470703125,1.0,2.8101704890529318,0.0,-0.7500813802083334,0.0,-1.189980933333333,0.0,-0.3003534433333333,1.0,17.457413068003333,1.0,1.0378163754940033,1.0,1.158194879690806,1.0,1.23974609375,1.0,3.0406943500000003,1.0,3.4913235232234,0.6666666666666666,0.05223719,1.0,1.4949217099999998,1.0,0.708251953125
sideburn,patient,1.0,-0.7586477766666668,1.0,-1.3842620266666668,0.0,6.742005623633332,1.0,-0.296875,0.0,1.5208740234375,1.0,-0.5484568079312643,1.0,-1.5,1.0,-3.407067607333333,1.0,-0.54290771,1.0,-4.3489601961333335,1.0,-0.7814432978630066,0.0,0.2476053237915038,0.0,0.7185872395833334,0.0,2.848289416,0.0,0.9828770657380422,1.0,-0.82381834,1.0,-1.7948436833333334,0.0,0.843505859375
silk,patient,0.75,-0.5049669750000001,1.0,-1.6363582525,0.25,2.272176471,1.0,-0.10546875,0.0,1.491973876953125,0.25,0.1493034362792968,1.0,-1.2498779296875,1.0,-3.3074340165,1.0,-0.707326435,1.0,-14.91306324013,1.0,-0.398387923836708,0.0,0.445054292678833,0.0,0.57012939453125,1.0,-1.2421775225,0.0,0.8401022180914879,0.25,-0.211726155,0.25,1.1247146,0.0,0.7071533203125
silverware,patient,0.6666666666666666,-0.4336331733333333,1.0,-1.398967106666667,0.0,4.864004256,0.3333333333333333,0.1666666666666666,0.0,2.427490234375,0.0,1.1038869321346283,1.0,-0.6665852864583334,1.0,-2.704390696666666,1.0,-0.5622259633333333,1.0,-10.306392287346666,1.0,-0.5543009241422017,0.0,0.4481236139933267,0.0,0.4271647135416667,0.0,1.2932377199999998,0.0,1.4143807391325631,1.0,-0.3443837866666666,0.0,1.36355882,0.0,0.6875
singer,agent,1.0,1.20893085,0.0,-0.8309135400000001,1.0,10.4541336294,1.0,0.109375,1.0,2.5618896484375,1.0,3.713333085179329,0.0,-0.999755859375,0.0,-1.99765571,0.0,-0.30483625,1.0,16.63755011873,1.0,0.7642059028148651,1.0,1.522264450788498,1.0,1.4688720703125,0.0,-0.1963291099999999,1.0,2.528721906244755,0.0,-0.1606419,1.0,4.019315713,1.0,0.968994140625
snack,patient,1.0,-0.3419698566666667,1.0,-1.2194930933333332,0.0,3.554671703666667,0.0,0.5105794270833334,0.0,2.6404927571614585,0.0,1.1868712107340496,1.0,-1.2498372395833333,1.0,-2.844326561666667,1.0,-0.99615161,1.0,-11.226273097346668,0.0,0.5599822898705801,0.0,0.3170588811238606,0.0,0.7810872395833334,1.0,-2.986340959,0.0,2.22165488700072,1.0,-0.95672335,0.0,1.16597036,0.0,0.7500813802083334
soloist,agent,1.0,1.27178874,0.0,-0.8860969699999999,1.0,10.1555454354,1.0,0.547119140625,1.0,2.12451171875,1.0,1.6529769897460946,0.0,-1.4998779296875,0.0,-1.54521948,0.0,-0.1845512999999999,1.0,15.20884965533,1.0,0.6492538452148438,1.0,1.1241512596607206,1.0,1.40625,1.0,0.7007827500000001,1.0,2.64921847730875,0.0,-0.65478517,1.0,3.03458485,1.0,0.92236328125
sonata,patient,0.0,0.5824625999999999,1.0,-0.9708462,0.0,3.974399963,1.0,-0.109375,0.0,2.0462646484375,0.0,0.143798828125,1.0,-1.000244140625,1.0,-3.333604953,1.0,-0.6500340499999999,1.0,-6.1061954946000006,1.0,-0.0175628662109375,0.0,0.5429144501686098,0.0,0.906494140625,0.0,0.5352859799999999,0.0,1.6312284320592878,1.0,-0.3918392,0.0,4.65029677,0.0,0.796630859375
song,patient,0.0,0.3537947,1.0,-1.53344144,0.0,6.6086418974,1.0,-0.03125,0.0,2.40679931640625,0.0,0.3168430328369142,1.0,-1.4996337890625,1.0,-3.40546197,1.0,-0.3903770999999999,0.0,0.5996781200000001,0.0,0.4736633896827695,0.0,0.9863729774951936,0.0,1.249755859375,1.0,-3.969045441,0.0,1.748490333557129,0.0,0.5408419999999999,0.0,4.149452916,0.0,0.54638671875
steak,patient,0.8571428571428571,-0.49119066,1.0,-1.07554367,0.1428571428571428,2.6498421025714287,1.0,-0.3147321428571428,0.0,2.3949410574776784,0.0,0.76323373402868,1.0,-1.3572474888392858,1.0,-3.712330478571429,1.0,-0.7957528957142859,1.0,-13.344652826135714,1.0,-0.550683183329446,0.0,0.6702470992292676,0.0,0.8661063058035714,0.4285714285714285,0.04774423,0.0,1.7538127877882548,1.0,-1.0835080942857145,0.0,2.356104315285714,0.0,0.6319056919642857
stone,patient,0.0,0.99101605,1.0,-1.364616935714286,0.0,3.848800687285714,1.0,-0.1941964285714285,0.0,1.882080078125,0.2857142857142857,0.0725522722516741,1.0,-1.4285016741071428,1.0,-2.8622564634285714,1.0,-0.7845854171428571,0.8571428571428571,-2.807985696671429,1.0,-0.6901114540440696,0.2857142857142857,0.1450647626604352,0.0,0.4866420200892857,1.0,-2.074761191285714,0.0,1.1710702351161413,1.0,-0.6129365414285715,0.0,1.7543617721428573,0.0,0.9039829799107144
stubble,patient,1.0,-0.3200137333333333,1.0,-1.2625060566666668,0.0,4.262897395,0.0,0.2447916666666666,0.0,1.6562093098958333,0.6666666666666666,-0.0191167195638021,1.0,-1.2500406901041667,1.0,-2.691790753333333,1.0,-0.7166711266666667,1.0,-12.794069220843332,1.0,-0.4585011998812358,0.0,0.2471510569254557,0.0,0.6353352864583334,0.6666666666666666,-0.1533756066666666,0.0,0.7114833394686381,1.0,-0.7558349933333334,0.6666666666666666,-0.1073035866666666,0.0,0.6455891927083334
student,agent,1.0,0.8811403975000001,0.0,-0.9576309175,1.0,4.831170141325001,1.0,0.19921875,1.0,2.2349853515625,1.0,1.881629943847656,0.0,-1.374908447265625,0.25,-0.1199015999999999,0.0,-0.2556595649999999,1.0,14.6161394438675,1.0,1.1658439710736277,1.0,1.409663658589125,1.0,1.460693359375,1.0,2.386644748,1.0,2.802405651658773,0.75,0.1622989274999999,1.0,2.189520554,1.0,0.78912353515625
suitcase,patient,1.0,-0.905797695,1.0,-1.26361369,0.0,1.2402802,0.0,0.2421875,0.0,1.93719482421875,0.0,0.8076019585132599,1.0,-0.9998779296875,1.0,-3.3508366235,1.0,-0.901955645,0.0,1.8389842775000005,1.0,-0.3376617431640625,0.0,0.2964224815368652,0.0,0.6094970703125,1.0,-1.871185745,0.0,0.67924302816391,1.0,-0.381391375,0.0,2.187824095,0.0,0.8592529296875
surface,patient,1.0,-1.5038702014285714,1.0,-1.6846692457142858,0.1428571428571428,3.903819553428572,0.0,0.5826590401785714,0.0,1.6718488420758928,0.8571428571428571,-0.169299806867327,1.0,-1.4286237444196428,1.0,-1.1935149571428572,1.0,-0.9701786128571428,1.0,-13.590400725510005,1.0,-0.2035598754882812,0.0,0.5714436897209713,0.0,0.7232142857142857,0.5714285714285714,-0.2403674928571428,0.2857142857142857,0.3062162441866738,1.0,-0.9181539808571428,0.1428571428571428,2.390323082285714,0.0,0.5043247767857143
surgeon,agent,1.0,2.1534743825,0.0,-0.7053894574999999,1.0,8.854759658825,0.0,-0.65625,1.0,0.70306396484375,1.0,1.0519409254193306,0.0,-1.24993896484375,0.0,-2.293608575,0.0,-0.5613617949999999,1.0,15.666267137525002,1.0,1.3214530870318413,1.0,1.0312471464276314,1.0,0.94537353515625,1.0,4.46190720325,1.0,2.2564284801483154,0.0,-0.7680676664999999,0.75,0.8713288524999999,1.0,0.59765625
suv,patient,0.1666666666666666,0.4341315216666666,1.0,-0.7312263033333334,0.0,5.9687938846,0.0,0.8541259765625,0.0,2.3931172688802085,0.5,0.4791234383980433,0.8333333333333334,-0.2916666666666667,1.0,-1.54763445,1.0,-0.7914396766666668,0.5,3.853555450893333,1.0,-0.9312540690104166,0.0,0.3072487513224283,0.0,0.8178304036458334,0.0,3.397747036333333,0.0,1.8092379967371623,1.0,-0.9178522416666668,0.0,3.5320911460000004,0.0,0.8697102864583334
tailor,agent,1.0,1.9429878603333333,0.0,-0.8006869966666667,0.8333333333333334,7.869094384316667,0.0,-0.42578125,1.0,1.5284322102864585,1.0,2.5355008269349733,0.0,-1.208343505859375,0.0,-1.8686854366666663,0.0,-0.6201567791666666,1.0,15.685719641358332,1.0,0.6875292559464773,1.0,0.9465390046437582,1.0,1.03924560546875,1.0,2.9480920587499995,1.0,1.777337274203698,0.0,-1.336790806,0.75,0.2092484053333333,1.0,0.8228759765625
tank,patient,0.0,0.4397143,1.0,-0.8468691466666667,0.0,6.965595411233333,0.0,0.55224609375,0.0,2.0570271809895835,0.0,0.2688039143880208,1.0,-0.833251953125,1.0,-3.820262082,1.0,-0.6573995166666666,0.0,8.32437704778,1.0,-0.3405659993489582,0.0,0.1560726165771484,0.0,0.541748046875,1.0,-0.3688984433333333,0.0,1.8465913037459056,1.0,-0.62703806,0.0,3.476500998333333,0.0,0.44287109375
teacher,agent,1.0,1.781482645,0.0,-0.783964145,1.0,8.9165724204,0.0,-0.2578125,1.0,1.8673095703125,1.0,1.5726547241210938,0.0,-0.8751220703125,0.0,-0.67288112,0.0,-0.1533260899999999,1.0,17.581124094055,1.0,1.3377532958984375,1.0,1.2150106728076937,1.0,1.68756103515625,1.0,4.264834658,1.0,2.371425651013851,0.5,0.07919683,1.0,1.62772035,1.0,0.663818359375
telemarketer,agent,1.0,1.15669737,0.0,-0.2571233099999999,1.0,10.6770146147,1.0,1.0000813802083333,1.0,1.8803304036458333,1.0,1.548250526189804,0.0,-0.416748046875,0.3333333333333333,-0.2972099966666666,0.0,-0.1259810333333332,1.0,16.5690272238,1.0,1.044843037923177,1.0,0.9410390754540762,1.0,1.0939127604166667,1.0,4.7865625063333335,1.0,3.146785395840804,1.0,0.5618130233333333,1.0,2.381449893333333,1.0,0.6357421875
tent,patient,1.0,-1.3296477649999998,1.0,-1.537336195,0.0,1.6661301174999998,0.0,0.2109375,0.0,2.202911376953125,0.0,0.7413635700941085,1.0,-1.5,1.0,-3.008989206,1.0,-0.8916921149999999,1.0,-9.09009026225,1.0,-0.4192962646484376,0.0,0.3129467964172363,0.0,1.078369140625,1.0,-2.25878987,0.0,0.7628946304321288,1.0,-0.3766300149999999,0.0,1.62452695,0.0,0.437744140625
thread,patient,0.75,-0.19972197,1.0,-1.4803850925000002,0.25,2.40895895025,0.0,0.605712890625,0.0,1.49615478515625,0.5,-0.0636634677648544,1.0,-1.624969482421875,1.0,-3.1543286847500003,1.0,-0.61239479,1.0,-9.8201734498075,0.0,0.4013557583093643,0.0,0.2654066085815429,0.0,0.53924560546875,1.0,-5.066536128425001,0.0,1.6717511974275112,1.0,-0.881306935,0.25,0.4538385175000001,0.0,0.88287353515625
toy,patient,0.3333333333333333,0.0295509699999999,1.0,-1.34385806,0.0,6.2506355708,0.0,0.765625,0.0,3.0627848307291665,0.0,1.757179280122121,1.0,-0.6665852864583334,1.0,-2.944180750333334,1.0,-0.55800883,1.0,-7.177088066953334,1.0,-0.3573379516601562,0.0,0.7098627189795176,0.0,0.937744140625,1.0,-1.9900925513333332,0.0,1.7621978223323822,0.6666666666666666,-0.01572669,0.0,1.9895518333333333,0.0,0.86962890625
tractor,patient,0.0,1.3007841466666663,1.0,-1.1235589133333337,0.0,6.537909536033333,0.0,0.5621744791666666,0.0,2.2858683268229165,0.0,1.2086435556411743,1.0,-0.25,1.0,-2.555484895333333,1.0,-0.6832682599999998,0.0,13.6258904855,1.0,-0.081268310546875,0.0,0.2105766932169595,0.0,0.8436686197916666,0.0,1.10737802,0.0,2.3076588412125907,1.0,-0.7291788966666667,0.0,3.100205116666667,0.0,0.900634765625
trader,agent,1.0,1.51979514,0.0,-0.4775492700000001,1.0,10.0014560735,1.0,1.0987955729166667,1.0,2.2340291341145835,1.0,3.562494903802872,0.0,-0.4166666666666667,1.0,0.6853135466666666,0.0,-0.4670232733333333,1.0,17.5674844288,1.0,0.8429234524567922,1.0,1.7686478197574615,1.0,1.3228352864583333,1.0,8.324304618866668,1.0,3.355579425891241,0.0,-0.4310441166666666,1.0,3.205298252,1.0,0.9476725260416666
traveller,agent,1.0,0.27448419,0.0,-0.8399748300000001,1.0,6.618304095700001,1.0,0.53125,1.0,2.593292236328125,1.0,2.409401021897793,0.0,-1.25,0.0,-1.322147285,0.0,-0.59547902,1.0,14.517773845325,1.0,0.9005050957202911,1.0,1.0160346180200577,1.0,1.328369140625,1.0,0.821838385,1.0,2.9175701364874844,0.0,-0.5537002999999999,1.0,1.4965599799999998,1.0,0.7969970703125
truck,patient,0.0,0.8749105266666667,1.0,-0.9449545233333332,0.0,7.322076390866667,0.0,0.5725911458333334,0.0,2.5054728190104165,0.0,0.4504038691520691,1.0,-0.25,1.0,-2.4085628846666665,1.0,-1.0622920633333333,0.0,11.240152800583331,1.0,-0.0206756591796875,0.0,0.3647308349609375,0.0,0.6978352864583334,0.0,5.096244455166667,0.0,2.544885396957397,1.0,-1.14323423,0.0,3.9647846396666666,0.0,0.5572102864583334
tub,patient,1.0,-1.55842174,1.0,-1.63240812,0.5,-0.079297965,1.0,-0.03125,0.0,1.9219970703125,1.0,-0.5991440117359161,1.0,-1.2498779296875,1.0,-2.73125632,1.0,-1.53314304,1.0,-8.653899017015,0.0,0.1750717163085937,0.0,0.6579752266407013,0.0,0.796875,1.0,-2.0769690265,0.0,2.265319362282753,1.0,-1.722840235,0.0,2.327717293,0.0,0.5078125
tuna,patient,1.0,-0.4961815999999999,1.0,-1.5036830133333332,1.0,-0.8607484833333334,1.0,-0.1510416666666666,0.0,2.4742635091145835,0.0,0.3829651077588399,1.0,-1.4167887369791667,1.0,-3.243160699333333,1.0,-0.9681897866666668,1.0,-10.90350859431,1.0,-0.9982707103093466,0.0,0.1521641413370767,0.0,0.5939127604166666,1.0,-4.6770101686666665,0.0,1.433167452613513,1.0,-1.4612115,0.3333333333333333,1.29096848,0.0,0.7032877604166666
turkey,patient,0.0,0.3004805,1.0,-1.244277425,0.0,3.585925113875,0.5,0.04296875,0.0,2.875335693359375,0.25,0.2183914184570312,1.0,-1.5626220703125,1.0,-3.66500937725,1.0,-0.5090432625,1.0,-7.490079604505,1.0,-0.5116806030273438,0.0,0.4972548410296439,0.0,1.281036376953125,1.0,-3.4228014026,0.0,1.4848027117550375,1.0,-0.3994907999999999,0.25,0.2145626474999999,0.0,0.73431396484375
upholsterer,agent,1.0,1.597499394,0.0,-0.92253068,0.75,6.855436446074999,0.0,-0.16796875,1.0,1.7071533203125,1.0,0.7104415968060493,0.0,-1.24981689453125,0.0,-1.73284861,0.0,-0.6342487375,1.0,14.06028670623,1.0,0.3071613311767577,1.0,0.9896080270409584,1.0,1.17169189453125,1.0,6.13726648325,1.0,1.6767878867685797,0.0,-1.093568,0.75,-0.0185597449999999,1.0,0.72271728515625
valve,patient,0.5,0.098585105,1.0,-1.4277600725,0.25,5.956984373,0.0,0.53900146484375,0.0,1.7738037109375,1.0,-0.9903059303760527,1.0,-0.5,1.0,-3.46008744725,1.0,-0.442007495,0.5,-1.908896599175,1.0,-0.3408012390136719,0.0,0.1478002071380614,0.25,0.0390625,1.0,-1.00811105,0.5,0.1450116708874703,1.0,-0.938805084,0.0,2.661255688,0.0,0.79296875
van,patient,0.0,0.1526415899999999,1.0,-0.8552112633333332,0.0,6.373393342900001,0.0,0.6512044270833334,0.0,2.6246744791666665,1.0,-0.6152371168136597,0.0,0.25,1.0,-1.6214338466666665,1.0,-0.4418799699999999,0.0,11.246582834246666,1.0,-0.4509073893229167,0.0,0.3564567565917969,0.0,1.0833333333333333,0.0,5.517526527433334,0.0,2.163276684780916,1.0,-0.95300344,0.0,3.928367587,0.0,0.5673828125
vegetable,patient,1.0,-1.2100759333333333,1.0,-1.54088724,1.0,-2.266753995333333,0.0,0.1979166666666666,0.0,2.0521036783854165,0.0,0.2423248489697773,1.0,-1.0834147135416667,1.0,-4.218852711333333,1.0,-0.9945793566666667,1.0,-13.983414925626668,1.0,-0.2703552246093749,0.0,0.2002439498901367,0.0,0.489501953125,1.0,-4.443862183,0.0,1.0814259548981984,1.0,-1.4854137409999997,0.0,1.8154448396666665,0.0,0.6092936197916666
vehicle,patient,0.0,0.8317388933333333,1.0,-0.9464111433333334,0.0,6.314945206233333,0.0,0.8802083333333334,0.0,2.8279215494791665,1.0,-0.5269763072331748,0.3333333333333333,-0.0833333333333333,1.0,-2.1250901333333334,1.0,-0.7739659,0.0,10.230021756416669,0.0,0.1393890380859375,0.0,0.3184334437052409,0.0,0.8331705729166666,0.0,5.182566865766667,0.0,1.4963855693737669,1.0,-0.4356516033333333,0.0,4.723910342666667,0.0,0.6458333333333334
verse,patient,1.0,-0.2344342999999999,1.0,-1.46307055,1.0,-1.012692555,0.0,0.34375,0.0,1.2186279296875,1.0,-0.8027038276195526,1.0,-0.25,1.0,-4.008463604499999,1.0,-0.77092754,1.0,-10.87089232833,0.0,0.6462096869945526,0.0,0.9662571251392365,0.0,1.67181396484375,1.0,-0.8671398,0.0,0.7728753238916397,0.5,-0.177103525,0.0,4.697818475,0.0,0.327880859375
view,patient,1.0,-2.052408035,1.0,-1.5113953450000002,0.0,1.08363579,0.0,0.7579345703125,0.0,1.75823974609375,0.0,0.5191764533519745,1.0,-0.375,1.0,-2.51245021,1.0,-0.379169585,1.0,-14.47756861163,0.0,1.2835464775562286,0.0,0.3868260383605957,0.0,1.7032470703125,1.0,-3.4322664855,0.0,1.156052604317665,0.0,0.775279045,0.0,2.7579038305,0.0,0.3515625
violin,patient,0.0,1.093352475,1.0,-1.00502115,0.0,6.4162439295,1.0,-0.6640625,0.0,2.530853271484375,0.0,1.6293411552906036,1.0,-1.500244140625,1.0,-5.0166999795,1.0,-0.4685612149999999,0.0,2.7585895795,1.0,-0.9460678100585938,0.0,0.3205194473266601,0.0,0.8438720703125,1.0,-3.0236147950000003,0.0,1.2051997035741806,1.0,-0.0777815999999999,0.0,2.76580979,0.0,0.6953125
violinist,agent,1.0,1.68122677,0.0,-0.6557693499999999,1.0,9.84742761545,0.0,-0.624755859375,1.0,2.367828369140625,1.0,2.5500946156680584,0.0,-1.62518310546875,0.0,-3.895129583,0.0,-0.28077325,1.0,16.594007686734997,1.0,0.1392593383789062,1.0,0.6586971431970596,1.0,1.3123779296875,1.0,1.18572612,1.0,1.8665904626250267,0.0,-0.2932501649999999,1.0,1.904365935,1.0,0.6402587890625
waiter,agent,1.0,0.96021462,0.0,-0.62338697,1.0,10.402933884566666,0.0,-0.3854166666666667,1.0,2.1097819010416665,1.0,3.149220794439316,0.0,-1.1665852864583333,0.0,-1.0310191966666666,0.0,-0.4860979666666667,1.0,15.692150157486664,1.0,0.9460906982421876,1.0,1.0993604461352031,1.0,1.1455891927083333,1.0,3.014048825333333,1.0,2.7327810004353523,0.3333333333333333,-0.2086781466666666,1.0,2.269645381333333,1.0,0.6092936197916666
waitress,agent,1.0,0.8221532433333333,0.0,-1.0202930133333332,1.0,9.6372323271,0.0,-0.4842122395833333,1.0,2.3021647135416665,1.0,2.6429137935241065,0.0,-1.0833333333333333,0.0,-1.9265517066666664,0.0,-0.49794332,1.0,15.628647437953331,1.0,1.363255798816681,1.0,0.9035514493783317,1.0,1.3227945963541667,1.0,1.377431793333333,1.0,3.0607954810063043,0.6666666666666666,0.0531934966666667,1.0,0.8323443333333334,1.0,0.6249186197916666
wall,patient,1.0,-1.6895074350000003,1.0,-1.520278875,0.25,2.591462749,0.0,0.1484375,0.0,1.6641845703125,1.0,-0.3265113830566406,1.0,-1.875244140625,1.0,-2.5107412250000003,1.0,-0.5313559375,1.0,-10.5022200678975,1.0,-0.3267269134521484,0.0,0.2741322517395019,0.0,0.8359375,0.75,-1.0012441025,0.0,1.2285075336694715,1.0,-1.54742245125,0.25,1.3666348087500002,0.0,0.66033935546875
window,patient,1.0,-0.4873807366666665,1.0,-1.2151164233333334,0.0,5.283651005666666,0.0,0.6355794270833334,0.0,2.780965169270833,0.0,0.7358906964461008,1.0,-0.8333333333333334,1.0,-1.6125392366666669,1.0,-0.64727402,1.0,-13.15981946142,0.0,0.5421854456265768,0.0,0.7601372500260671,0.0,1.3124593098958333,0.0,0.1568800766666666,0.0,1.522605578104655,1.0,-0.4904618733333334,0.0,3.263590102,0.0,0.9793294270833334
windshield,patient,1.0,-0.7616300979999999,1.0,-1.012729196,0.0,4.519866434239999,0.0,0.49365234375,0.0,2.14053955078125,0.0,0.2350860595703125,1.0,-0.950048828125,1.0,-1.986105346,1.0,-0.932796506,1.0,-14.128789776295998,1.0,-0.730364978313446,0.0,0.1994607925415039,0.0,0.6873046875,0.4,0.2110789999999999,0.0,2.206326656043529,1.0,-0.438093166,0.0,3.1113052859999994,0.0,1.087548828125
woman,agent,0.8,0.5792841400000001,0.0,-1.366866952,0.8,5.10615196396,0.2,-0.071875,1.0,2.706439208984375,0.0,-0.7583282470703125,0.0,-1.3501220703125,0.0,-2.6980124268,0.0,-0.590610446,1.0,15.163072089506,1.0,1.187725830078125,1.0,0.3936725616455078,1.0,1.56240234375,0.8,0.283435452,1.0,2.139611820876598,0.0,-0.6395469508,0.2,-0.6320556300000001,1.0,0.568798828125
wood,patient,0.4545454545454545,-0.2261667790909091,1.0,-1.389437211818182,0.0909090909090909,3.3808781329090904,0.6363636363636364,-0.0894886363636363,0.0,2.549782492897727,0.8181818181818182,-0.1099728616801175,1.0,-1.4769731001420454,1.0,-3.004071903454545,1.0,-0.7256334136363636,1.0,-10.95988816907,1.0,-0.2632099444215948,0.0,0.7026753886179491,0.0,0.7899280894886364,1.0,-2.152988244,0.0,1.0480215969410809,1.0,-0.8614379363636364,0.0909090909090909,1.1631166981818182,0.0,0.6618430397727273
wool,patient,1.0,-0.637234898,1.0,-1.7056128739999998,0.2,1.4410610388,0.0,0.303125,0.0,2.440362548828125,0.2,0.1833099484443665,1.0,-1.249951171875,1.0,-3.4110753192000005,1.0,-0.425701184,1.0,-12.611762254724,1.0,-0.4822998166084289,0.0,0.6016990721225739,0.0,0.837353515625,1.0,-2.9653474394,0.0,0.9595056354999544,0.4,-0.3858456332,0.2,0.3897715019999999,0.0,1.012548828125
worker,agent,0.75,0.4462580124999999,0.0,-1.04289523,1.0,6.99458297815,1.0,0.28515625,1.0,2.6640396118164062,1.0,1.2512531280517578,0.0,-0.93768310546875,0.0,-0.8427620275000001,0.0,-0.4424539,1.0,15.413801785235,1.0,1.2636184394359589,1.0,1.2741255946457386,1.0,1.54705810546875,1.0,3.35117078925,1.0,3.0493855010718107,0.0,-0.2729630325,1.0,2.178491763,1.0,0.92181396484375
